# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
osd1;1;2021-04-27 06:26:31 UTC;-1;0.13;0.00;0.19;0.19;0.00;0.00;0.00;0.00;0.00;99.50
osd1;1;2021-04-27 06:26:32 UTC;-1;0.15;0.00;0.21;0.19;0.00;0.00;0.02;0.00;0.00;99.44
osd1;1;2021-04-27 06:26:33 UTC;-1;0.10;0.00;0.19;0.13;0.00;0.00;0.02;0.00;0.00;99.56
osd1;1;2021-04-27 06:26:34 UTC;-1;0.08;0.00;0.19;0.13;0.00;0.00;0.00;0.00;0.00;99.60
osd1;1;2021-04-27 06:26:35 UTC;-1;0.13;0.00;0.25;0.15;0.00;0.00;0.02;0.00;0.00;99.46
osd1;1;2021-04-27 06:26:36 UTC;-1;0.08;0.00;0.19;0.10;0.00;0.00;0.00;0.00;0.00;99.62
osd1;1;2021-04-27 06:26:37 UTC;-1;0.13;0.00;0.19;0.17;0.00;0.00;0.02;0.00;0.00;99.50
osd1;1;2021-04-27 06:26:38 UTC;-1;0.10;0.00;0.19;0.13;0.00;0.00;0.02;0.00;0.00;99.56
osd1;1;2021-04-27 06:26:39 UTC;-1;0.06;0.00;0.15;0.10;0.00;0.00;0.00;0.00;0.00;99.69
osd1;1;2021-04-27 06:26:40 UTC;-1;0.10;0.00;0.15;0.13;0.00;0.00;0.02;0.00;0.00;99.60
osd2;1;2021-04-27 06:26:44 UTC;-1;0.10;0.00;0.25;0.73;0.00;0.00;0.03;0.00;0.00;98.90
osd1;1;2021-04-27 06:26:41 UTC;-1;0.13;0.00;0.23;0.19;0.00;0.00;0.02;0.00;0.00;99.44
osd2;1;2021-04-27 06:26:45 UTC;-1;0.15;0.00;0.25;1.23;0.00;0.00;0.03;0.00;0.00;98.35
osd1;1;2021-04-27 06:26:42 UTC;-1;0.08;0.00;0.23;0.15;0.00;0.00;0.02;0.00;0.00;99.52
osd1;1;2021-04-27 06:26:43 UTC;-1;0.13;0.00;0.23;0.13;0.00;0.00;0.02;0.00;0.00;99.50
osd2;1;2021-04-27 06:26:46 UTC;-1;0.13;0.00;0.20;0.65;0.00;0.00;0.03;0.00;0.00;99.00
osd2;1;2021-04-27 06:26:47 UTC;-1;0.10;0.00;0.25;0.63;0.00;0.00;0.03;0.00;0.00;99.00
